중구,111121,2021-12-20 20:00,126.9747,37.5643,0.003,0.7,2,0.061,62,31
종로구,111123,2021-12-20 20:00,127.005,37.572,0.004,0.9,2,0.059,73,39
용산구,111131,2021-12-20 20:00,127.0048,37.54,0.003,0.6,2,0.045,68,30
광진구,111141,2021-12-20 20:00,127.0925,37.5472,0.003,0.7,2,0.047,66,34
성동구,111142,2021-12-20 20:00,127.0494,37.5419,0.003,0.9,2,0.067,66,27
중랑구,111151,2021-12-20 20:00,127.094,37.5849,0.003,0.7,2,0.063,67,29
동대문구,111152,2021-12-20 20:00,127.0289,37.5758,0.003,0.7,2,0.054,70,33
성북구,111161,2021-12-20 20:00,127.0273,37.6067,0.003,0.9,2,0.067,77,34
도봉구,111171,2021-12-20 20:00,127.029,37.6542,0.003,1.0,2,0.055,78,38
은평구,111181,2021-12-20 20:00,126.9348,37.6098,0.004,0.9,2,0.051,67,38
서대문구,111191,2021-12-20 20:00,126.9497,37.5938,0.007,1.0,2,0.056,67,41
마포구,111201,2021-12-20 20:00,126.9056,37.5556,0.004,1.1,2,0.076,61,35
강서구,111212,2021-12-20 20:00,126.8351,37.5447,0.004,1.1,2,0.069,72,32
구로구,111221,2021-12-20 20:00,126.8897,37.4985,0.003,0.6,2,0.060,76,33
영등포구,111231,2021-12-20 20:00,126.8974,37.525,0.003,0.7,2,0.058,64,33
동작구,111241,2021-12-20 20:00,126.9715,37.4809,0.003,0.8,2,0.070,72,34
관악구,111251,2021-12-20 20:00,126.9271,37.4874,0.004,0.9,2,0.070,76,41
강남구,111261,2021-12-20 20:00,127.0481,37.5176,0.004,0.5,2,0.032,63,27
서초구,111262,2021-12-20 20:00,126.9945,37.5046,0.003,0.6,2,0.051,64,35
송파구,111273,2021-12-20 20:00,127.0925,37.5027,0.003,0.6,2,0.056,59,29
강동구,111274,2021-12-20 20:00,127.1368,37.545,0.003,0.9,2,0.071,76,36
금천구,111281,2021-12-20 20:00,126.9083,37.4524,0.004,0.7,2,0.059,68,35
강북구,111291,2021-12-20 20:00,127.0119,37.6479,0.003,0.6,2,0.036,72,32
양천구,111301,2021-12-20 20:00,126.8566,37.526,0.003,0.9,2,0.069,66,37
노원구,111311,2021-12-20 20:00,127.0679,37.6574,0.004,0.9,2,0.061,75,39
광복동,221112,2021-12-20 20:00,129.0305,35.0999,0.003,0.4,2,0.014,57,33
대연동,221172,2021-12-20 20:00,129.0877,35.1303,0.004,0.5,2,0.033,54,32
학장동,221181,2021-12-20 20:00,128.9842,35.1462,0.009,0.6,2,0.056,100,50
덕천동,221182,2021-12-20 20:00,129.0062,35.2078,0.003,0.7,2,0.059,69,38
장림동,221202,2021-12-20 20:00,128.9669,35.083,0.003,0.4,2,0.023,60,32
전포동,221152,2021-12-20 20:00,129.0638,35.156,0.003,0.6,2,0.032,66,40
연산동,221221,2021-12-20 20:00,129.0746,35.1811,0.004,0.5,2,0.048,59,32
태종대,221141,2021-12-20 20:00,129.0799,35.0598,0.003,0.3,2,0.008,50,25
청룡동,221191,2021-12-20 20:00,129.0895,35.2755,-,-,2,0.035,49,30
좌동,221192,2021-12-20 20:00,129.1742,35.1706,0.003,0.4,2,0.017,64,32
대저동,221211,2021-12-20 20:00,128.9731,35.2087,0.004,0.5,2,0.053,59,34
녹산동,221212,2021-12-20 20:00,128.8631,35.0864,0.006,0.5,2,0.063,69,36
기장읍,221231,2021-12-20 20:00,129.2158,35.2387,0.003,0.4,2,0.012,53,29
부곡동,221251,2021-12-20 20:00,129.0927,35.2298,0.003,0.4,2,0.026,56,24
광안동,221271,2021-12-20 20:00,129.1181,35.1575,-,-,2,0.024,57,23
명장동,221163,2021-12-20 20:00,129.1043,35.2049,-,-,2,0.038,54,34
용수리,221233,2021-12-20 20:00,129.1802,35.3256,0.002,0.6,2,0.041,53,29
수정동,221241,2021-12-20 20:00,129.0454,35.1294,0.003,0.4,2,0.027,66,20
대신동,221281,2021-12-20 20:00,129.0157,35.1174,0.003,0.5,2,0.021,62,29
덕포동,221282,2021-12-20 20:00,128.9851,35.1744,0.005,0.6,2,0.059,79,50
개금동,221283,2021-12-20 20:00,129.023,35.1552,0.003,0.7,2,0.076,82,42
당리동,221284,2021-12-20 20:00,128.9737,35.1052,0.003,0.7,2,0.055,62,40
재송동,221193,2021-12-20 20:00,129.121,35.1832,0.004,0.4,2,0.034,56,27
청학동,221142,2021-12-20 20:00,129.0596,35.0908,0.003,0.3,2,0.012,49,24
화명동,221183,2021-12-20 20:00,129.0102,35.2334,-,-,2,0.074,67,28
명지동,221213,2021-12-20 20:00,128.9265,35.1066,0.003,0.6,2,0.050,74,41
회동동,221253,2021-12-20 20:00,129.1208,35.2295,0.003,0.7,2,0.053,51,28
수창동,422114,2021-12-20 20:00,128.5841,35.8743,0.004,0.5,2,0.053,64,36
지산동,422115,2021-12-20 20:00,128.6316,35.8305,0.003,0.5,2,0.014,59,27
서호동,422121,2021-12-20 20:00,128.711,35.8691,0.002,0.6,2,0.059,72,38
