중구,111121,2021-12-21 14:00,126.9747,37.5643,0.004,0.6,2,0.027,91,61
종로구,111123,2021-12-21 14:00,127.005,37.572,0.005,0.7,2,0.023,94,64
용산구,111131,2021-12-21 14:00,127.0048,37.54,0.004,0.6,2,0.029,86,53
광진구,111141,2021-12-21 14:00,127.0925,37.5472,0.003,0.7,2,0.031,94,57
성동구,111142,2021-12-21 14:00,127.0494,37.5419,0.004,0.6,2,0.049,103,51
중랑구,111151,2021-12-21 14:00,127.094,37.5849,0.004,0.6,2,0.024,95,47
동대문구,111152,2021-12-21 14:00,127.0289,37.5758,-,-,3,-,101,63
성북구,111161,2021-12-21 14:00,127.0273,37.6067,0.003,0.5,3,0.022,104,51
도봉구,111171,2021-12-21 14:00,127.029,37.6542,0.003,0.6,2,0.020,97,54
은평구,111181,2021-12-21 14:00,126.9348,37.6098,0.004,0.9,2,0.021,93,61
서대문구,111191,2021-12-21 14:00,126.9497,37.5938,0.004,0.4,2,0.020,91,59
마포구,111201,2021-12-21 14:00,126.9056,37.5556,0.004,0.6,2,0.022,67,49
강서구,111212,2021-12-21 14:00,126.8351,37.5447,0.005,0.7,2,0.020,84,47
구로구,111221,2021-12-21 14:00,126.8897,37.4985,0.003,0.5,2,0.019,86,60
영등포구,111231,2021-12-21 14:00,126.8974,37.525,0.004,0.6,2,0.026,80,56
동작구,111241,2021-12-21 14:00,126.9715,37.4809,0.003,0.6,2,0.030,103,60
관악구,111251,2021-12-21 14:00,126.9271,37.4874,0.005,0.7,2,0.025,85,53
강남구,111261,2021-12-21 14:00,127.0481,37.5176,0.004,0.8,2,0.044,92,60
서초구,111262,2021-12-21 14:00,126.9945,37.5046,0.003,0.6,2,0.030,91,73
송파구,111273,2021-12-21 14:00,127.0925,37.5027,0.005,0.8,2,0.044,91,53
강동구,111274,2021-12-21 14:00,127.1368,37.545,0.003,0.6,2,0.022,99,53
금천구,111281,2021-12-21 14:00,126.9083,37.4524,0.005,0.6,2,0.026,94,55
강북구,111291,2021-12-21 14:00,127.0119,37.6479,0.004,0.5,2,0.015,101,51
양천구,111301,2021-12-21 14:00,126.8566,37.526,0.003,0.6,2,0.022,82,56
노원구,111311,2021-12-21 14:00,127.0679,37.6574,0.004,0.5,2,0.012,78,42
광복동,221112,2021-12-21 14:00,129.0305,35.0999,0.005,0.6,2,0.016,56,34
대연동,221172,2021-12-21 14:00,129.0877,35.1303,-,-,2,-,62,33
학장동,221181,2021-12-21 14:00,128.9842,35.1462,0.007,0.4,3,0.018,87,43
덕천동,221182,2021-12-21 14:00,129.0062,35.2078,0.004,0.6,,0.030,71,34
장림동,221202,2021-12-21 14:00,128.9669,35.083,0.006,0.6,2,0.025,65,36
전포동,221152,2021-12-21 14:00,129.0638,35.156,0.006,0.5,2,0.015,80,39
연산동,221221,2021-12-21 14:00,129.0746,35.1811,0.006,0.5,2,0.023,65,40
태종대,221141,2021-12-21 14:00,129.0799,35.0598,0.005,0.4,2,0.014,62,21
청룡동,221191,2021-12-21 14:00,129.0895,35.2755,-,-,2,0.023,54,32
좌동,221192,2021-12-21 14:00,129.1742,35.1706,0.005,0.5,2,0.014,59,33
대저동,221211,2021-12-21 14:00,128.9731,35.2087,0.004,0.5,2,0.019,55,30
녹산동,221212,2021-12-21 14:00,128.8631,35.0864,0.010,0.5,2,0.032,70,39
기장읍,221231,2021-12-21 14:00,129.2158,35.2387,0.003,0.4,2,0.011,48,26
부곡동,221251,2021-12-21 14:00,129.0927,35.2298,0.003,0.3,2,0.027,63,26
광안동,221271,2021-12-21 14:00,129.1181,35.1575,-,-,2,0.017,62,27
명장동,221163,2021-12-21 14:00,129.1043,35.2049,-,-,2,0.023,47,31
용수리,221233,2021-12-21 14:00,129.1802,35.3256,0.002,0.3,2,0.014,56,30
수정동,221241,2021-12-21 14:00,129.0454,35.1294,0.007,0.5,2,0.019,70,30
대신동,221281,2021-12-21 14:00,129.0157,35.1174,0.007,0.6,2,0.020,74,44
덕포동,221282,2021-12-21 14:00,128.9851,35.1744,-,-,2,-,69,40
개금동,221283,2021-12-21 14:00,129.023,35.1552,-,-,2,-,71,39
당리동,221284,2021-12-21 14:00,128.9737,35.1052,0.006,0.6,2,0.022,67,38
재송동,221193,2021-12-21 14:00,129.121,35.1832,0.006,0.4,2,0.021,62,33
청학동,221142,2021-12-21 14:00,129.0596,35.0908,0.006,0.4,2,0.016,52,36
화명동,221183,2021-12-21 14:00,129.0102,35.2334,-,-,2,0.028,60,30
명지동,221213,2021-12-21 14:00,128.9265,35.1066,0.007,0.6,2,0.018,66,37
회동동,221253,2021-12-21 14:00,129.1208,35.2295,0.004,0.5,2,0.029,52,24
수창동,422114,2021-12-21 14:00,128.5841,35.8743,0.002,0.4,,0.018,62,33
지산동,422115,2021-12-21 14:00,128.6316,35.8305,0.004,0.7,2,0.044,94,48
서호동,422121,2021-12-21 14:00,128.711,35.8691,0.003,0.5,2,0.028,83,50
이현동,422132,2021-12-21 14:00,128.5453,35.8696,0.002,0.4,2,0.017,68,36
대명동,422141,2021-12-21 14:00,128.5711,35.8455,0.003,0.4,2,0.028,83,44
신암동,422154,2021-12-21 14:00,128.6331,35.8898,0.001,0.6,2,0.034,85,50
태전동,422155,2021-12-21 14:00,128.5507,35.923,0.004,0.5,2,0.013,63,30
만촌동,422161,2021-12-21 14:00,128.64,35.8653,-,-,2,-,-,-
호림동,422171,2021-12-21 14:00,128.4887,35.8379,0.003,0.4,2,0.017,67,46
유가읍,422201,2021-12-21 14:00,128.46,35.7,0.002,0.6,2,0.012,70,38
시지동,422203,2021-12-21 14:00,128.6976,35.8376,0.003,0.6,2,0.054,94,59
진천동,422204,2021-12-21 14:00,128.5287,35.8167,0.002,0.5,2,0.032,72,44
다사읍,422205,2021-12-21 14:00,128.4572,35.8649,0.002,0.5,2,0.015,77,39
본동,422206,2021-12-21 14:00,128.5411,35.8344,-,-,3,-,74,33
내당동,422207,2021-12-21 14:00,128.5519,35.859,0.003,0.3,,0.023,80,46
침산동,422208,2021-12-21 14:00,128.5844,35.8876,0.003,0.4,2,0.023,69,40
화원읍,422209,2021-12-21 14:00,128.505,35.7973,0.003,0.4,2,0.032,84,48
