중구,111121,2021-12-20 17:00,126.9747,37.5643,0.004,0.6,2,0.035,71,36
종로구,111123,2021-12-20 17:00,127.005,37.572,0.004,0.6,2,0.032,73,34
용산구,111131,2021-12-20 17:00,127.0048,37.54,0.004,0.4,2,0.022,67,29
광진구,111141,2021-12-20 17:00,127.0925,37.5472,0.003,0.6,2,0.033,67,38
성동구,111142,2021-12-20 17:00,127.0494,37.5419,0.004,0.5,2,0.048,76,28
중랑구,111151,2021-12-20 17:00,127.094,37.5849,0.004,0.5,2,0.033,74,30
동대문구,111152,2021-12-20 17:00,127.0289,37.5758,0.004,0.5,2,0.025,75,43
성북구,111161,2021-12-20 17:00,127.0273,37.6067,0.003,0.5,2,0.036,75,32
도봉구,111171,2021-12-20 17:00,127.029,37.6542,0.003,0.8,2,0.020,77,37
은평구,111181,2021-12-20 17:00,126.9348,37.6098,0.004,0.7,2,0.029,82,46
서대문구,111191,2021-12-20 17:00,126.9497,37.5938,0.004,0.3,2,0.029,74,37
마포구,111201,2021-12-20 17:00,126.9056,37.5556,0.004,0.5,2,0.031,58,28
강서구,111212,2021-12-20 17:00,126.8351,37.5447,0.004,0.5,2,0.029,78,31
구로구,111221,2021-12-20 17:00,126.8897,37.4985,0.003,0.4,2,0.031,75,33
영등포구,111231,2021-12-20 17:00,126.8974,37.525,0.004,0.5,2,0.035,68,34
동작구,111241,2021-12-20 17:00,126.9715,37.4809,0.003,0.4,2,0.024,73,32
관악구,111251,2021-12-20 17:00,126.9271,37.4874,0.004,0.5,2,0.030,64,33
강남구,111261,2021-12-20 17:00,127.0481,37.5176,0.004,0.5,2,0.029,71,31
서초구,111262,2021-12-20 17:00,126.9945,37.5046,0.004,0.5,2,0.023,68,35
송파구,111273,2021-12-20 17:00,127.0925,37.5027,0.004,0.5,2,0.030,68,30
강동구,111274,2021-12-20 17:00,127.1368,37.545,0.003,0.5,2,0.033,76,35
금천구,111281,2021-12-20 17:00,126.9083,37.4524,0.004,0.4,2,0.031,71,27
강북구,111291,2021-12-20 17:00,127.0119,37.6479,0.003,0.4,2,0.023,81,34
양천구,111301,2021-12-20 17:00,126.8566,37.526,0.003,0.6,2,0.031,67,34
노원구,111311,2021-12-20 17:00,127.0679,37.6574,0.004,0.5,2,0.027,76,37
광복동,221112,2021-12-20 17:00,129.0305,35.0999,0.003,0.4,2,0.012,48,22
대연동,221172,2021-12-20 17:00,129.0877,35.1303,0.003,0.5,2,0.027,58,25
학장동,221181,2021-12-20 17:00,128.9842,35.1462,0.003,0.3,2,0.021,86,37
덕천동,221182,2021-12-20 17:00,129.0062,35.2078,0.003,0.5,2,0.029,59,28
장림동,221202,2021-12-20 17:00,128.9669,35.083,0.003,0.4,2,0.019,56,23
전포동,221152,2021-12-20 17:00,129.0638,35.156,0.003,0.4,2,0.013,56,27
연산동,221221,2021-12-20 17:00,129.0746,35.1811,0.003,0.4,2,0.023,49,27
태종대,221141,2021-12-20 17:00,129.0799,35.0598,0.003,0.3,,0.008,-,16
청룡동,221191,2021-12-20 17:00,129.0895,35.2755,-,-,2,0.019,45,22
좌동,221192,2021-12-20 17:00,129.1742,35.1706,0.003,0.3,2,0.009,53,28
대저동,221211,2021-12-20 17:00,128.9731,35.2087,0.003,0.4,2,0.011,42,22
녹산동,221212,2021-12-20 17:00,128.8631,35.0864,0.006,0.4,,0.031,-,-
기장읍,221231,2021-12-20 17:00,129.2158,35.2387,0.003,0.3,2,0.008,49,24
부곡동,221251,2021-12-20 17:00,129.0927,35.2298,0.003,0.3,2,0.017,49,20
광안동,221271,2021-12-20 17:00,129.1181,35.1575,-,-,2,0.012,49,15
명장동,221163,2021-12-20 17:00,129.1043,35.2049,-,-,2,0.018,50,26
용수리,221233,2021-12-20 17:00,129.1802,35.3256,0.003,0.4,2,0.019,48,20
수정동,221241,2021-12-20 17:00,129.0454,35.1294,0.003,0.3,2,0.014,53,23
대신동,221281,2021-12-20 17:00,129.0157,35.1174,0.003,0.4,2,0.015,53,27
덕포동,221282,2021-12-20 17:00,128.9851,35.1744,0.003,0.4,2,0.035,54,25
개금동,221283,2021-12-20 17:00,129.023,35.1552,0.003,0.5,2,0.041,58,25
당리동,221284,2021-12-20 17:00,128.9737,35.1052,0.003,0.5,2,0.022,47,20
재송동,221193,2021-12-20 17:00,129.121,35.1832,0.004,0.3,2,0.014,43,21
청학동,221142,2021-12-20 17:00,129.0596,35.0908,0.003,0.3,,0.010,48,25
화명동,221183,2021-12-20 17:00,129.0102,35.2334,-,-,2,0.026,43,19
명지동,221213,2021-12-20 17:00,128.9265,35.1066,-,-,2,-,50,28
회동동,221253,2021-12-20 17:00,129.1208,35.2295,0.003,0.4,2,0.021,52,21
수창동,422114,2021-12-20 17:00,128.5841,35.8743,0.004,0.3,2,0.019,58,25
지산동,422115,2021-12-20 17:00,128.6316,35.8305,0.003,0.4,2,0.012,56,25
서호동,422121,2021-12-20 17:00,128.711,35.8691,0.001,0.4,2,0.017,63,26
이현동,422132,2021-12-20 17:00,128.5453,35.8696,0.002,0.3,2,0.019,61,26
대명동,422141,2021-12-20 17:00,128.5711,35.8455,0.002,0.4,2,0.015,60,23
신암동,422154,2021-12-20 17:00,128.6331,35.8898,0.001,0.5,2,0.027,73,25
태전동,422155,2021-12-20 17:00,128.5507,35.923,0.003,0.4,2,0.010,52,21
