중구,111121,2021-12-21 06:00,126.9747,37.5643,0.004,1.0,2,0.048,56,33
종로구,111123,2021-12-21 06:00,127.005,37.572,0.005,1.7,2,0.057,64,44
용산구,111131,2021-12-21 06:00,127.0048,37.54,0.003,1.0,2,0.055,59,31
광진구,111141,2021-12-21 06:00,127.0925,37.5472,0.003,1.0,2,0.042,61,34
성동구,111142,2021-12-21 06:00,127.0494,37.5419,0.004,1.0,2,0.036,69,33
중랑구,111151,2021-12-21 06:00,127.094,37.5849,0.004,1.3,2,0.050,56,29
동대문구,111152,2021-12-21 06:00,127.0289,37.5758,0.005,2.0,2,0.074,76,53
성북구,111161,2021-12-21 06:00,127.0273,37.6067,0.004,1.6,2,0.070,67,33
도봉구,111171,2021-12-21 06:00,127.029,37.6542,0.003,1.2,2,0.047,73,44
은평구,111181,2021-12-21 06:00,126.9348,37.6098,0.003,0.9,2,0.028,48,32
서대문구,111191,2021-12-21 06:00,126.9497,37.5938,0.005,1.4,2,0.045,60,42
마포구,111201,2021-12-21 06:00,126.9056,37.5556,0.004,1.4,2,0.067,54,38
강서구,111212,2021-12-21 06:00,126.8351,37.5447,0.004,1.2,2,0.057,62,30
구로구,111221,2021-12-21 06:00,126.8897,37.4985,0.003,0.8,2,0.045,65,42
영등포구,111231,2021-12-21 06:00,126.8974,37.525,0.004,1.1,2,0.056,57,34
동작구,111241,2021-12-21 06:00,126.9715,37.4809,0.003,1.0,2,0.061,61,32
관악구,111251,2021-12-21 06:00,126.9271,37.4874,0.004,0.9,2,0.058,51,28
강남구,111261,2021-12-21 06:00,127.0481,37.5176,0.004,0.9,2,0.048,59,33
서초구,111262,2021-12-21 06:00,126.9945,37.5046,0.004,0.9,2,0.052,53,46
송파구,111273,2021-12-21 06:00,127.0925,37.5027,0.003,0.9,2,0.048,57,33
강동구,111274,2021-12-21 06:00,127.1368,37.545,0.004,1.2,2,0.057,72,43
금천구,111281,2021-12-21 06:00,126.9083,37.4524,0.004,1.0,2,0.052,54,24
강북구,111291,2021-12-21 06:00,127.0119,37.6479,0.004,1.0,2,0.052,79,40
양천구,111301,2021-12-21 06:00,126.8566,37.526,0.003,1.1,2,0.053,60,40
노원구,111311,2021-12-21 06:00,127.0679,37.6574,0.004,1.4,2,0.046,67,41
광복동,221112,2021-12-21 06:00,129.0305,35.0999,0.006,0.5,2,0.017,47,20
대연동,221172,2021-12-21 06:00,129.0877,35.1303,0.004,0.6,2,0.025,45,26
학장동,221181,2021-12-21 06:00,128.9842,35.1462,0.005,0.4,2,0.031,59,43
덕천동,221182,2021-12-21 06:00,129.0062,35.2078,0.003,0.7,2,0.045,49,32
장림동,221202,2021-12-21 06:00,128.9669,35.083,0.003,0.6,2,0.043,50,30
전포동,221152,2021-12-21 06:00,129.0638,35.156,0.003,0.5,2,0.017,56,34
연산동,221221,2021-12-21 06:00,129.0746,35.1811,0.003,0.6,2,0.043,41,27
태종대,221141,2021-12-21 06:00,129.0799,35.0598,0.005,0.5,2,0.020,50,16
청룡동,221191,2021-12-21 06:00,129.0895,35.2755,-,-,2,0.030,31,24
좌동,221192,2021-12-21 06:00,129.1742,35.1706,0.004,0.4,2,0.009,45,20
대저동,221211,2021-12-21 06:00,128.9731,35.2087,0.005,0.6,2,0.036,58,39
녹산동,221212,2021-12-21 06:00,128.8631,35.0864,0.005,0.6,2,0.054,46,30
기장읍,221231,2021-12-21 06:00,129.2158,35.2387,0.004,0.4,2,0.009,48,29
부곡동,221251,2021-12-21 06:00,129.0927,35.2298,0.002,0.4,2,0.037,45,27
광안동,221271,2021-12-21 06:00,129.1181,35.1575,-,-,2,0.011,48,19
명장동,221163,2021-12-21 06:00,129.1043,35.2049,-,-,2,0.045,49,35
용수리,221233,2021-12-21 06:00,129.1802,35.3256,0.002,0.4,2,0.028,44,27
수정동,221241,2021-12-21 06:00,129.0454,35.1294,0.005,0.5,2,0.021,46,23
대신동,221281,2021-12-21 06:00,129.0157,35.1174,0.005,0.6,2,0.024,53,27
덕포동,221282,2021-12-21 06:00,128.9851,35.1744,0.004,0.6,2,0.042,66,49
개금동,221283,2021-12-21 06:00,129.023,35.1552,0.002,0.6,2,0.057,63,37
당리동,221284,2021-12-21 06:00,128.9737,35.1052,0.004,0.7,2,0.049,51,27
재송동,221193,2021-12-21 06:00,129.121,35.1832,0.004,0.6,2,0.026,52,31
청학동,221142,2021-12-21 06:00,129.0596,35.0908,0.006,0.5,2,0.026,45,24
화명동,221183,2021-12-21 06:00,129.0102,35.2334,-,-,2,0.045,46,28
명지동,221213,2021-12-21 06:00,128.9265,35.1066,0.003,0.5,2,0.037,60,44
회동동,221253,2021-12-21 06:00,129.1208,35.2295,0.002,0.6,2,0.027,36,24
수창동,422114,2021-12-21 06:00,128.5841,35.8743,0.004,0.7,2,0.050,61,49
지산동,422115,2021-12-21 06:00,128.6316,35.8305,0.002,0.6,2,0.027,46,27
서호동,422121,2021-12-21 06:00,128.711,35.8691,0.003,0.9,2,0.030,71,50
이현동,422132,2021-12-21 06:00,128.5453,35.8696,0.003,0.4,2,0.038,50,32
대명동,422141,2021-12-21 06:00,128.5711,35.8455,0.003,1.0,2,0.054,74,51
신암동,422154,2021-12-21 06:00,128.6331,35.8898,0.001,0.9,2,0.049,51,35
태전동,422155,2021-12-21 06:00,128.5507,35.923,0.003,0.7,2,0.042,45,35
만촌동,422161,2021-12-21 06:00,128.64,35.8653,0.004,1.0,2,0.056,52,35
호림동,422171,2021-12-21 06:00,128.4887,35.8379,0.002,0.5,2,0.026,65,39
유가읍,422201,2021-12-21 06:00,128.46,35.7,0.001,0.7,2,0.030,62,32
시지동,422203,2021-12-21 06:00,128.6976,35.8376,0.002,0.6,2,0.048,48,28
진천동,422204,2021-12-21 06:00,128.5287,35.8167,0.001,0.7,2,0.036,56,37
다사읍,422205,2021-12-21 06:00,128.4572,35.8649,0.002,0.5,2,0.020,49,34
본동,422206,2021-12-21 06:00,128.5411,35.8344,0.001,0.7,2,0.042,76,47
내당동,422207,2021-12-21 06:00,128.5519,35.859,0.002,0.5,2,0.046,68,49
침산동,422208,2021-12-21 06:00,128.5844,35.8876,0.004,0.7,2,0.050,56,46
화원읍,422209,2021-12-21 06:00,128.505,35.7973,0.002,0.4,2,0.012,48,36
산격동,422158,2021-12-21 06:00,128.6021,35.8933,0.004,0.7,2,0.051,56,38
신흥,823611,2021-12-21 06:00,126.6348,37.4684,0.005,1.3,2,0.056,64,47
송림,823621,2021-12-21 06:00,126.6436,37.474,0.004,1.2,2,0.050,60,30
구월동,823631,2021-12-21 06:00,126.7241,37.4496,0.004,1.5,2,0.044,55,44
